116302 97332 99710 125248 146148 156930 171424 191098 212614 233662 251282 275658 294526 317518 338596 358828 377616 403064 420828 446270 468416 494166 515662 540952 566120 592846 619026 637910 665184 698784 727386 740590 764252 792766 821342 836826 860020 883726 900166 922156 947834 971278 985042 1.00544e+06 1.02813e+06 1.05065e+06 1.07677e+06 1.10255e+06 1.13307e+06 1.15427e+06 
31926 59478 78972 104980 128272 148124 168178 188344 210856 232064 251058 272072 296008 315446 335260 356546 381774 400242 421220 444680 470876 496214 521292 543130 568920 592628 620160 641362 665356 697994 722946 739632 761364 786616 812650 840402 861688 876072 897296 920092 943256 963054 982564 1.00105e+06 1.02341e+06 1.04701e+06 1.07157e+06 1.10186e+06 1.12866e+06 1.15241e+06 
22866 51292 69976 95806 121652 142842 164190 185748 206030 229388 250756 272154 291854 312532 334310 356730 379096 397338 419282 441408 470080 495666 520072 542706 566944 591476 620808 639062 658602 687324 716650 734566 759336 779448 808860 833194 853474 871258 890598 918032 940000 963300 980814 1.00578e+06 1.02786e+06 1.05248e+06 1.07424e+06 1.1046e+06 1.13234e+06 1.15056e+06 
21758 52172 71002 95660 118540 138430 161492 181200 205584 228748 250970 270106 290170 315434 337428 357430 378506 398424 421388 444428 470936 495448 522216 546206 568420 593490 622448 646354 662040 686442 713734 734560 760870 784472 811024 836556 858346 874268 893942 917362 944998 968806 991412 1.00935e+06 1.02991e+06 1.05366e+06 1.08502e+06 1.10132e+06 1.1268e+06 1.15231e+06 
19310 48172 70890 92690 115966 138326 157940 179978 202608 226634 246946 268246 291154 316544 338848 360914 379782 400628 425292 447174 469808 496224 522932 547026 568658 591456 619754 643174 667086 692062 714082 736064 761778 788390 808272 833936 854538 877202 902558 921836 948228 963740 984244 1.00557e+06 1.03503e+06 1.05113e+06 1.07949e+06 1.10459e+06 1.1189e+06 1.14291e+06 
16160 43300 68144 91052 113592 136202 156644 179648 202012 223350 246184 270882 290568 317006 337158 357686 382160 402746 423958 448478 468850 497122 521350 542170 565934 594880 618914 640236 666426 690986 711092 733096 759514 787784 806458 828864 850674 878930 906990 921472 942718 962828 987120 1.00977e+06 1.03102e+06 1.05295e+06 1.07581e+06 1.09571e+06 1.11588e+06 1.14111e+06 
15144 41986 66614 88782 110364 132846 155056 178866 205100 223946 246618 268312 290326 315132 335620 355168 380942 402108 422990 448598 472548 498470 516622 539564 568032 589230 614638 642236 664994 691806 713364 732476 756968 786560 812746 826378 842434 873126 897226 917760 933190 964454 992310 1.01548e+06 1.03473e+06 1.05537e+06 1.07252e+06 1.08997e+06 1.11573e+06 1.13721e+06 
13062 39086 65408 89222 112612 134538 156724 177782 204484 226124 246934 268558 292406 316928 332990 355276 380950 403322 426292 454906 477304 498014 515518 537832 566316 589918 613354 641116 663722 686888 711296 728598 756890 784362 808388 827896 847432 870398 892802 918194 939220 969090 991452 1.00894e+06 1.0349e+06 1.05711e+06 1.07053e+06 1.08967e+06 1.11805e+06 1.14155e+06 
12806 39864 65034 88774 112420 134860 156434 179164 201864 222252 246130 271548 297896 317676 335218 356902 379228 404426 431142 458294 480884 503226 522270 541940 565454 592288 619326 641922 662162 690782 714168 730952 757772 781722 810356 830202 853132 875472 901190 921964 945154 968560 989834 1.01238e+06 1.03834e+06 1.05628e+06 1.07133e+06 1.08417e+06 1.1186e+06 1.1451e+06 
12776 38082 65124 86632 112142 133976 155508 178910 199964 223302 246690 268322 296508 317154 341212 358838 380982 406234 433022 458206 482936 505474 524612 551590 573714 593462 617942 643842 662832 689574 714622 733980 756336 784668 802904 830818 859524 879306 901578 923452 945636 964540 991408 1.01448e+06 1.03564e+06 1.06418e+06 1.08121e+06 1.10334e+06 1.12582e+06 1.14478e+06 
12002 37796 62154 85078 109564 133866 155618 177272 200562 223294 242866 267546 292054 317676 341780 362662 382378 405788 428900 453198 479576 501466 520726 545432 570982 594212 617136 641834 663784 686806 715530 734610 759354 786750 808448 826754 851110 866920 894430 921378 942548 968170 997886 1.01819e+06 1.0342e+06 1.05873e+06 1.08072e+06 1.10214e+06 1.12528e+06 1.14552e+06 
11616 36190 60416 84340 106880 130244 154314 175782 199224 224384 245958 268562 294712 316960 342108 363164 388730 405676 425750 450082 478454 501244 521512 545050 572170 595296 614828 641488 663840 682364 707136 732160 752064 777040 799562 822206 844318 863688 895846 920546 946580 972576 1.00167e+06 1.02151e+06 1.03714e+06 1.06367e+06 1.07487e+06 1.09957e+06 1.12608e+06 1.14738e+06 
11192 35330 61670 85718 107724 131028 154966 177136 203144 222220 245022 267592 296770 319536 341364 365070 386064 412368 430374 453732 474826 503072 523264 545582 572510 595384 615950 637546 659172 676496 707708 732424 754396 776632 797404 823500 847814 869086 891098 921630 940962 968838 995524 1.02096e+06 1.03927e+06 1.065e+06 1.08283e+06 1.10706e+06 1.13078e+06 1.15137e+06 
11402 35122 59196 81404 106702 130676 152476 174868 200376 223126 240200 265280 293810 321268 345686 369748 392632 411960 435142 457690 475984 500494 525356 544360 572014 596440 616730 641054 660978 682442 704110 735272 762760 780922 801774 822706 851174 879400 892390 921128 946174 970494 996296 1.01416e+06 1.03411e+06 1.06448e+06 1.09212e+06 1.10875e+06 1.13294e+06 1.1511e+06 
11120 35262 58506 80880 106164 127876 149396 176714 200362 222846 244178 266990 289836 312742 340506 364276 386356 410290 430696 452718 476058 500294 528936 545250 568500 594864 615624 641668 659388 682830 708208 736740 759698 775986 805740 826960 853476 878658 894600 922310 948592 972494 996822 1.01756e+06 1.04387e+06 1.06692e+06 1.0872e+06 1.10992e+06 1.13536e+06 1.15401e+06 
11716 34220 58336 81384 105636 127324 152440 174670 201982 222218 241972 264740 286154 308432 335884 364052 385904 405518 431358 454986 476786 506158 524140 547768 566252 590864 618322 641674 656408 680896 705672 731420 756652 774370 801094 828058 847898 871030 890690 915032 944210 969810 997420 1.01853e+06 1.03833e+06 1.06397e+06 1.0868e+06 1.10793e+06 1.12982e+06 1.1556e+06 
12014 35784 58188 80750 104896 126826 149776 173056 197356 219164 241366 265752 289656 310806 338784 367042 386022 406930 430994 456490 479040 501124 524020 549832 570880 585652 616200 638868 658428 681206 702960 728004 756098 779926 799852 822434 844154 866762 889234 911160 939118 959768 990866 1.01149e+06 1.03246e+06 1.05605e+06 1.07856e+06 1.10255e+06 1.12652e+06 1.15266e+06 
11442 35416 58362 80994 103940 124182 150698 172930 198644 219782 240822 265262 292408 313074 336460 365650 385262 408274 432310 459260 480574 501210 525084 546616 571314 593214 615462 640914 663790 691132 708736 728580 753072 783710 802010 820658 846300 865442 894456 915774 941236 962884 989550 1.02112e+06 1.03949e+06 1.06172e+06 1.07928e+06 1.10521e+06 1.12786e+06 1.15642e+06 
11758 35902 57762 80244 104948 125994 150464 174742 197018 220178 244432 269068 289140 309440 336950 365322 392466 411500 434440 460562 477696 501578 529430 549376 566444 593968 615860 638502 670156 688992 708032 730904 749648 777672 796914 821582 851402 874272 896170 922484 950128 981708 1.00449e+06 1.02768e+06 1.04502e+06 1.07199e+06 1.09116e+06 1.11368e+06 1.13562e+06 1.16095e+06 
11970 34234 56946 79638 102530 124492 151740 174712 195392 216870 240236 266318 288298 309864 339140 366894 389792 412072 432508 454392 476616 499766 525706 545278 567386 596884 620176 643042 664386 682448 704200 725964 744042 775822 795830 823758 851456 876458 901024 929058 953102 979212 1.00037e+06 1.03058e+06 1.04859e+06 1.07206e+06 1.09226e+06 1.11239e+06 1.14319e+06 1.16684e+06 
11626 34690 57920 79796 101824 125266 149126 173132 197126 217302 239588 266390 288452 309590 337800 365438 389988 413244 434602 457830 481358 500860 525876 551000 569044 591572 620224 640458 660890 685954 704882 730734 754550 776684 797936 819480 848430 870902 893304 923592 951828 973688 993038 1.02298e+06 1.045e+06 1.063e+06 1.08967e+06 1.11325e+06 1.14292e+06 1.16354e+06 
12264 35210 58134 81932 102980 124948 149154 173996 196562 218208 240344 263910 285592 312440 337834 365464 389180 411906 433058 454740 480680 503010 523956 552310 573868 595982 619868 640606 663020 685760 706804 729062 757698 781654 796458 823126 850994 874998 894048 920224 951892 970078 997082 1.02707e+06 1.04619e+06 1.07033e+06 1.09043e+06 1.11517e+06 1.14183e+06 1.15983e+06 
11708 34948 58418 83316 105824 128152 151870 178688 200856 220386 242568 265676 288330 314388 341494 363790 389158 411004 435924 459008 475838 503492 525866 546520 570136 593238 618208 636428 659930 684236 707468 728430 757544 778416 799184 821798 850640 873404 896186 919252 948116 975366 1.00296e+06 1.02607e+06 1.04738e+06 1.06901e+06 1.09597e+06 1.11491e+06 1.14065e+06 1.16172e+06 
11544 35654 58628 82634 104252 127494 152982 178016 203246 225408 245042 269070 291048 315592 340734 362664 387622 411466 436324 460350 479006 505542 526100 546964 572146 589650 614188 638608 662526 680360 708598 729864 749084 775084 799712 824156 847610 872086 896502 918932 942924 967384 992116 1.01953e+06 1.04097e+06 1.06298e+06 1.08857e+06 1.10956e+06 1.13404e+06 1.15759e+06 
12626 36892 59928 82928 103506 127534 153334 177916 202650 225380 243146 267986 291472 314744 340700 362324 384792 411684 435102 457788 480424 503900 521222 543536 566876 592286 610260 639836 664772 686120 710862 730222 759436 784028 798872 825406 850684 870308 895724 921636 941262 963662 990752 1.01366e+06 1.04325e+06 1.06338e+06 1.08539e+06 1.10579e+06 1.12881e+06 1.15874e+06 
12018 36050 59758 84740 107434 131192 153342 176822 200782 223058 243898 267078 290988 314610 337492 361126 383176 406312 431822 457766 478154 499930 516808 538662 563964 587584 613716 638468 661710 680232 704230 727914 752872 774210 796244 822888 850204 870728 890648 912368 942682 972778 997066 1.01575e+06 1.0375e+06 1.06259e+06 1.08797e+06 1.11334e+06 1.13616e+06 1.16182e+06 
10926 35556 58412 82590 105448 128692 151354 175476 200050 222320 243320 266120 289876 312664 336102 360264 383468 406046 428300 454282 475162 497604 518260 540626 564612 585240 614164 641650 661646 678778 700694 730758 754884 772786 793480 822548 851940 875416 893904 912932 941866 970088 991998 1.01779e+06 1.03916e+06 1.06379e+06 1.08917e+06 1.11184e+06 1.13409e+06 1.15747e+06 
11346 34316 58298 81450 105084 128958 151290 174078 199604 223198 244740 265346 289574 311020 337044 359540 383840 406150 428004 453778 473844 497914 516184 540886 567992 590030 611580 637814 663580 684316 706450 728660 751630 775446 800278 829156 854840 884826 904754 928242 953054 973836 999506 1.02412e+06 1.04105e+06 1.07243e+06 1.09126e+06 1.12e+06 1.139e+06 1.16052e+06 
11020 33828 57104 79818 103510 126372 150714 175696 199514 222368 246942 267802 287096 313466 335800 357612 381698 406106 428704 452722 473684 496608 519358 544612 569278 593658 614616 638842 665386 689178 710126 728676 750888 774428 802416 827396 857080 883764 900488 928578 959542 975158 1.00124e+06 1.02733e+06 1.04934e+06 1.06739e+06 1.09302e+06 1.11434e+06 1.1365e+06 1.16075e+06 
10866 33418 56024 77822 100922 124716 150310 174710 200932 221690 247130 268216 288736 313334 337938 357970 380378 405640 426700 447386 475380 497320 518352 544798 571336 595340 617092 641876 666432 692670 714098 730890 752864 775212 801658 826318 852836 877596 903158 928080 947090 971448 999672 1.02156e+06 1.04816e+06 1.07368e+06 1.09074e+06 1.11125e+06 1.13407e+06 1.151e+06 
11720 34568 57580 80470 104812 128054 149656 173608 199564 218708 242136 267834 291102 309578 333578 357888 378792 403228 421126 451978 477312 499580 522456 543678 568532 592712 613484 636238 661718 687550 711024 733964 755796 776916 800630 827932 858050 879468 902840 921196 944850 972286 1.00017e+06 1.0241e+06 1.0459e+06 1.06847e+06 1.09158e+06 1.11408e+06 1.13164e+06 1.15117e+06 
12072 35102 57410 81238 107036 131152 152414 175984 198090 219744 245558 269988 291094 310480 330898 357266 376464 401846 426350 448370 475396 496966 520034 543388 565146 584178 607694 635496 660180 686020 710064 733680 754620 778040 801994 825542 857582 885878 903620 921152 946924 968836 994920 1.02145e+06 1.04681e+06 1.07164e+06 1.09581e+06 1.11321e+06 1.13381e+06 1.1559e+06 
11614 35342 58798 81506 105686 128600 150094 176226 200806 219732 244376 269554 290192 308756 330128 358570 376382 399496 425546 452698 474888 494740 515854 541894 568196 587506 607838 632492 658804 688902 707964 737796 760866 782852 798384 824686 854918 885096 903906 930368 953610 982100 1.00065e+06 1.0242e+06 1.0481e+06 1.07546e+06 1.0966e+06 1.11214e+06 1.13992e+06 1.15761e+06 
11694 35566 58454 81816 105472 127760 149134 173662 198242 222532 246878 268762 288476 308540 332668 358360 375046 399456 427302 454034 478846 498236 516404 545724 570582 594434 614204 637728 661200 692084 713634 736546 760234 778756 804900 827494 851538 875814 895458 927330 953964 982222 1.00067e+06 1.0235e+06 1.04741e+06 1.07156e+06 1.09873e+06 1.11259e+06 1.13823e+06 1.16446e+06 
11408 34838 58414 80626 104696 124570 149300 173406 195652 221512 244292 267236 288932 306390 330674 358316 381176 404834 426602 450882 475552 497176 521784 550336 569866 593340 613506 638662 662796 685818 710426 737168 758548 782178 808264 829472 852614 877554 895172 917224 948880 971464 996936 1.02132e+06 1.04332e+06 1.06598e+06 1.08635e+06 1.11415e+06 1.1373e+06 1.16038e+06 
12078 35158 58608 80764 103710 124856 149804 172578 196428 218950 242826 267250 291678 310880 332482 357662 380802 401296 419168 446872 468234 494564 520190 550120 569604 592624 616594 639464 662496 685116 707874 738104 758546 784220 808988 824540 851388 879500 902186 921972 948862 973246 991260 1.01948e+06 1.03644e+06 1.05689e+06 1.08421e+06 1.1136e+06 1.1339e+06 1.15502e+06 
12372 35214 58596 80130 103696 125220 148452 172222 196948 220710 244380 267542 290362 310972 333126 357952 378964 404450 427254 446874 473386 500476 522608 546498 571108 594114 616860 639236 661902 684048 704406 732896 752444 778780 808478 830460 854956 878770 904044 929734 953582 976392 993442 1.01836e+06 1.03963e+06 1.06216e+06 1.08791e+06 1.11403e+06 1.13939e+06 1.15879e+06 
