2574.69 2889.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2889.54 23400.3 12077.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 12077.7 64629.2 27295.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 27295.8 126536 48649.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 48649.1 209084 76357.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 76357.4 312138 110295 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 110295 436875 150162 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 150162 584364 196190 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 196190 746002 248371 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 248371 933150 306646 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 306646 1.14542e+06 371056 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 371056 1.34712e+06 441441 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 441441 1.62577e+06 518160 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 518160 1.88419e+06 600770 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 600770 2.18205e+06 689782 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 689782 2.48155e+06 784725 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 784725 2.7729e+06 886084 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 886084 3.18496e+06 993633 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 993633 3.53805e+06 1.10595e+06 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.10595e+06 3.92718e+06 


2889.54 23400.3 12077.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
