2.720000000000000000e+02 3.760000000000000000e+02 4.740000000000000000e+02 5.760000000000000000e+02 7.080000000000000000e+02 7.480000000000000000e+02 8.880000000000000000e+02 1.022000000000000000e+03 1.064000000000000000e+03 1.032000000000000000e+03 1.304000000000000000e+03 1.234000000000000000e+03 1.328000000000000000e+03 1.392000000000000000e+03 1.330000000000000000e+03 1.406000000000000000e+03 1.488000000000000000e+03 1.540000000000000000e+03 1.662000000000000000e+03 1.706000000000000000e+03 1.516000000000000000e+03 1.534000000000000000e+03 1.526000000000000000e+03 1.458000000000000000e+03 1.522000000000000000e+03 1.502000000000000000e+03 1.450000000000000000e+03 1.484000000000000000e+03 1.290000000000000000e+03 1.304000000000000000e+03
1.080000000000000000e+02 2.900000000000000000e+02 4.440000000000000000e+02 5.500000000000000000e+02 6.720000000000000000e+02 7.900000000000000000e+02 8.820000000000000000e+02 9.200000000000000000e+02 1.040000000000000000e+03 1.050000000000000000e+03 1.170000000000000000e+03 1.194000000000000000e+03 1.236000000000000000e+03 1.454000000000000000e+03 1.496000000000000000e+03 1.414000000000000000e+03 1.460000000000000000e+03 1.440000000000000000e+03 1.516000000000000000e+03 1.462000000000000000e+03 1.524000000000000000e+03 1.526000000000000000e+03 1.496000000000000000e+03 1.506000000000000000e+03 1.500000000000000000e+03 1.452000000000000000e+03 1.386000000000000000e+03 1.306000000000000000e+03 1.316000000000000000e+03 1.280000000000000000e+03
1.060000000000000000e+02 2.940000000000000000e+02 4.100000000000000000e+02 4.920000000000000000e+02 7.080000000000000000e+02 7.080000000000000000e+02 8.360000000000000000e+02 9.420000000000000000e+02 9.420000000000000000e+02 1.090000000000000000e+03 1.140000000000000000e+03 1.160000000000000000e+03 1.344000000000000000e+03 1.380000000000000000e+03 1.344000000000000000e+03 1.402000000000000000e+03 1.442000000000000000e+03 1.512000000000000000e+03 1.450000000000000000e+03 1.650000000000000000e+03 1.564000000000000000e+03 1.548000000000000000e+03 1.454000000000000000e+03 1.404000000000000000e+03 1.364000000000000000e+03 1.388000000000000000e+03 1.304000000000000000e+03 1.348000000000000000e+03 1.326000000000000000e+03 1.294000000000000000e+03
9.400000000000000000e+01 2.700000000000000000e+02 4.020000000000000000e+02 5.100000000000000000e+02 7.200000000000000000e+02 7.560000000000000000e+02 8.840000000000000000e+02 9.340000000000000000e+02 9.940000000000000000e+02 1.024000000000000000e+03 1.180000000000000000e+03 1.126000000000000000e+03 1.218000000000000000e+03 1.230000000000000000e+03 1.376000000000000000e+03 1.316000000000000000e+03 1.404000000000000000e+03 1.470000000000000000e+03 1.414000000000000000e+03 1.502000000000000000e+03 1.612000000000000000e+03 1.520000000000000000e+03 1.328000000000000000e+03 1.296000000000000000e+03 1.344000000000000000e+03 1.424000000000000000e+03 1.220000000000000000e+03 1.344000000000000000e+03 1.236000000000000000e+03 1.194000000000000000e+03
1.000000000000000000e+02 2.500000000000000000e+02 3.460000000000000000e+02 4.780000000000000000e+02 6.700000000000000000e+02 7.040000000000000000e+02 8.220000000000000000e+02 8.720000000000000000e+02 9.040000000000000000e+02 1.090000000000000000e+03 1.152000000000000000e+03 1.196000000000000000e+03 1.206000000000000000e+03 1.280000000000000000e+03 1.252000000000000000e+03 1.368000000000000000e+03 1.394000000000000000e+03 1.286000000000000000e+03 1.408000000000000000e+03 1.436000000000000000e+03 1.380000000000000000e+03 1.508000000000000000e+03 1.410000000000000000e+03 1.316000000000000000e+03 1.294000000000000000e+03 1.324000000000000000e+03 1.320000000000000000e+03 1.178000000000000000e+03 1.222000000000000000e+03 1.168000000000000000e+03
7.400000000000000000e+01 2.200000000000000000e+02 3.900000000000000000e+02 5.700000000000000000e+02 6.340000000000000000e+02 7.480000000000000000e+02 8.800000000000000000e+02 8.700000000000000000e+02 9.280000000000000000e+02 9.100000000000000000e+02 1.046000000000000000e+03 1.168000000000000000e+03 1.154000000000000000e+03 1.184000000000000000e+03 1.302000000000000000e+03 1.326000000000000000e+03 1.294000000000000000e+03 1.342000000000000000e+03 1.382000000000000000e+03 1.414000000000000000e+03 1.412000000000000000e+03 1.404000000000000000e+03 1.370000000000000000e+03 1.386000000000000000e+03 1.302000000000000000e+03 1.314000000000000000e+03 1.224000000000000000e+03 1.188000000000000000e+03 1.180000000000000000e+03 1.188000000000000000e+03
6.200000000000000000e+01 2.320000000000000000e+02 3.260000000000000000e+02 5.140000000000000000e+02 5.860000000000000000e+02 6.820000000000000000e+02 8.160000000000000000e+02 8.080000000000000000e+02 9.260000000000000000e+02 1.028000000000000000e+03 9.880000000000000000e+02 1.058000000000000000e+03 1.126000000000000000e+03 1.164000000000000000e+03 1.136000000000000000e+03 1.304000000000000000e+03 1.310000000000000000e+03 1.410000000000000000e+03 1.394000000000000000e+03 1.358000000000000000e+03 1.418000000000000000e+03 1.492000000000000000e+03 1.516000000000000000e+03 1.332000000000000000e+03 1.312000000000000000e+03 1.262000000000000000e+03 1.354000000000000000e+03 1.178000000000000000e+03 1.196000000000000000e+03 1.174000000000000000e+03
6.400000000000000000e+01 2.020000000000000000e+02 3.100000000000000000e+02 4.660000000000000000e+02 6.200000000000000000e+02 6.540000000000000000e+02 7.360000000000000000e+02 8.520000000000000000e+02 1.000000000000000000e+03 1.082000000000000000e+03 1.092000000000000000e+03 1.154000000000000000e+03 1.162000000000000000e+03 1.106000000000000000e+03 1.194000000000000000e+03 1.210000000000000000e+03 1.252000000000000000e+03 1.334000000000000000e+03 1.196000000000000000e+03 1.368000000000000000e+03 1.230000000000000000e+03 1.374000000000000000e+03 1.216000000000000000e+03 1.182000000000000000e+03 1.136000000000000000e+03 1.212000000000000000e+03 1.272000000000000000e+03 1.202000000000000000e+03 1.096000000000000000e+03 1.068000000000000000e+03
8.000000000000000000e+01 2.180000000000000000e+02 3.060000000000000000e+02 4.220000000000000000e+02 5.240000000000000000e+02 5.920000000000000000e+02 7.100000000000000000e+02 7.980000000000000000e+02 8.400000000000000000e+02 9.240000000000000000e+02 1.056000000000000000e+03 1.038000000000000000e+03 1.016000000000000000e+03 1.034000000000000000e+03 1.134000000000000000e+03 1.144000000000000000e+03 1.088000000000000000e+03 1.220000000000000000e+03 1.232000000000000000e+03 1.216000000000000000e+03 1.242000000000000000e+03 1.294000000000000000e+03 1.220000000000000000e+03 1.206000000000000000e+03 1.220000000000000000e+03 1.126000000000000000e+03 1.070000000000000000e+03 1.154000000000000000e+03 1.070000000000000000e+03 1.072000000000000000e+03
4.600000000000000000e+01 1.660000000000000000e+02 2.720000000000000000e+02 4.620000000000000000e+02 4.980000000000000000e+02 6.420000000000000000e+02 7.140000000000000000e+02 7.840000000000000000e+02 8.540000000000000000e+02 8.460000000000000000e+02 9.280000000000000000e+02 9.680000000000000000e+02 1.034000000000000000e+03 1.064000000000000000e+03 1.102000000000000000e+03 9.980000000000000000e+02 1.200000000000000000e+03 1.178000000000000000e+03 1.178000000000000000e+03 1.214000000000000000e+03 1.212000000000000000e+03 1.246000000000000000e+03 1.222000000000000000e+03 1.216000000000000000e+03 1.202000000000000000e+03 1.192000000000000000e+03 1.150000000000000000e+03 1.084000000000000000e+03 9.400000000000000000e+02 1.108000000000000000e+03
