9.500000000000000000e+01 2.340000000000000000e+02 3.760000000000000000e+02 5.670000000000000000e+02 6.590000000000000000e+02 7.840000000000000000e+02 8.530000000000000000e+02 1.029000000000000000e+03 1.095000000000000000e+03 1.120000000000000000e+03 1.224000000000000000e+03 1.297000000000000000e+03 1.365000000000000000e+03 1.364000000000000000e+03 1.403000000000000000e+03 1.470000000000000000e+03 1.527000000000000000e+03 1.521000000000000000e+03 1.516000000000000000e+03 1.532000000000000000e+03 1.501000000000000000e+03 1.526000000000000000e+03 1.517000000000000000e+03 1.524000000000000000e+03 1.511000000000000000e+03 1.510000000000000000e+03 1.443000000000000000e+03 1.307000000000000000e+03 1.307000000000000000e+03 1.259000000000000000e+03
8.200000000000000000e+01 2.250000000000000000e+02 3.770000000000000000e+02 5.260000000000000000e+02 6.400000000000000000e+02 7.330000000000000000e+02 8.840000000000000000e+02 9.700000000000000000e+02 1.053000000000000000e+03 1.095000000000000000e+03 1.251000000000000000e+03 1.257000000000000000e+03 1.275000000000000000e+03 1.373000000000000000e+03 1.421000000000000000e+03 1.388000000000000000e+03 1.436000000000000000e+03 1.454000000000000000e+03 1.487000000000000000e+03 1.524000000000000000e+03 1.519000000000000000e+03 1.523000000000000000e+03 1.554000000000000000e+03 1.509000000000000000e+03 1.499000000000000000e+03 1.412000000000000000e+03 1.434000000000000000e+03 1.376000000000000000e+03 1.322000000000000000e+03 1.218000000000000000e+03
6.500000000000000000e+01 2.290000000000000000e+02 3.770000000000000000e+02 5.050000000000000000e+02 6.260000000000000000e+02 7.690000000000000000e+02 8.330000000000000000e+02 9.580000000000000000e+02 1.023000000000000000e+03 1.100000000000000000e+03 1.156000000000000000e+03 1.190000000000000000e+03 1.361000000000000000e+03 1.314000000000000000e+03 1.380000000000000000e+03 1.367000000000000000e+03 1.372000000000000000e+03 1.456000000000000000e+03 1.444000000000000000e+03 1.378000000000000000e+03 1.508000000000000000e+03 1.463000000000000000e+03 1.463000000000000000e+03 1.506000000000000000e+03 1.375000000000000000e+03 1.410000000000000000e+03 1.391000000000000000e+03 1.312000000000000000e+03 1.250000000000000000e+03 1.202000000000000000e+03
8.500000000000000000e+01 2.200000000000000000e+02 3.740000000000000000e+02 4.900000000000000000e+02 6.240000000000000000e+02 7.030000000000000000e+02 8.870000000000000000e+02 8.960000000000000000e+02 9.610000000000000000e+02 1.012000000000000000e+03 1.176000000000000000e+03 1.179000000000000000e+03 1.193000000000000000e+03 1.353000000000000000e+03 1.449000000000000000e+03 1.384000000000000000e+03 1.358000000000000000e+03 1.426000000000000000e+03 1.418000000000000000e+03 1.424000000000000000e+03 1.492000000000000000e+03 1.504000000000000000e+03 1.411000000000000000e+03 1.400000000000000000e+03 1.338000000000000000e+03 1.399000000000000000e+03 1.317000000000000000e+03 1.354000000000000000e+03 1.254000000000000000e+03 1.279000000000000000e+03
6.300000000000000000e+01 2.270000000000000000e+02 3.620000000000000000e+02 4.700000000000000000e+02 6.320000000000000000e+02 7.020000000000000000e+02 8.230000000000000000e+02 9.300000000000000000e+02 9.180000000000000000e+02 1.023000000000000000e+03 1.089000000000000000e+03 1.150000000000000000e+03 1.202000000000000000e+03 1.263000000000000000e+03 1.271000000000000000e+03 1.304000000000000000e+03 1.329000000000000000e+03 1.378000000000000000e+03 1.400000000000000000e+03 1.407000000000000000e+03 1.472000000000000000e+03 1.361000000000000000e+03 1.521000000000000000e+03 1.394000000000000000e+03 1.331000000000000000e+03 1.295000000000000000e+03 1.273000000000000000e+03 1.205000000000000000e+03 1.177000000000000000e+03 1.151000000000000000e+03
7.700000000000000000e+01 2.040000000000000000e+02 3.640000000000000000e+02 4.780000000000000000e+02 5.710000000000000000e+02 7.030000000000000000e+02 7.470000000000000000e+02 8.920000000000000000e+02 9.700000000000000000e+02 9.880000000000000000e+02 1.062000000000000000e+03 1.097000000000000000e+03 1.204000000000000000e+03 1.226000000000000000e+03 1.268000000000000000e+03 1.285000000000000000e+03 1.367000000000000000e+03 1.364000000000000000e+03 1.405000000000000000e+03 1.327000000000000000e+03 1.336000000000000000e+03 1.364000000000000000e+03 1.344000000000000000e+03 1.283000000000000000e+03 1.317000000000000000e+03 1.259000000000000000e+03 1.251000000000000000e+03 1.187000000000000000e+03 1.206000000000000000e+03 1.112000000000000000e+03
6.700000000000000000e+01 1.920000000000000000e+02 3.490000000000000000e+02 4.760000000000000000e+02 5.650000000000000000e+02 6.520000000000000000e+02 7.380000000000000000e+02 8.490000000000000000e+02 8.820000000000000000e+02 9.780000000000000000e+02 1.029000000000000000e+03 1.195000000000000000e+03 1.214000000000000000e+03 1.280000000000000000e+03 1.234000000000000000e+03 1.268000000000000000e+03 1.287000000000000000e+03 1.338000000000000000e+03 1.359000000000000000e+03 1.356000000000000000e+03 1.397000000000000000e+03 1.314000000000000000e+03 1.235000000000000000e+03 1.267000000000000000e+03 1.346000000000000000e+03 1.117000000000000000e+03 1.310000000000000000e+03 1.205000000000000000e+03 1.116000000000000000e+03 1.139000000000000000e+03
8.600000000000000000e+01 1.990000000000000000e+02 3.490000000000000000e+02 4.590000000000000000e+02 5.210000000000000000e+02 6.620000000000000000e+02 7.360000000000000000e+02 8.360000000000000000e+02 8.920000000000000000e+02 9.370000000000000000e+02 1.035000000000000000e+03 1.056000000000000000e+03 1.149000000000000000e+03 1.147000000000000000e+03 1.174000000000000000e+03 1.188000000000000000e+03 1.243000000000000000e+03 1.275000000000000000e+03 1.225000000000000000e+03 1.323000000000000000e+03 1.288000000000000000e+03 1.297000000000000000e+03 1.315000000000000000e+03 1.249000000000000000e+03 1.293000000000000000e+03 1.270000000000000000e+03 1.178000000000000000e+03 1.233000000000000000e+03 1.094000000000000000e+03 9.800000000000000000e+02
7.500000000000000000e+01 2.060000000000000000e+02 3.340000000000000000e+02 4.130000000000000000e+02 5.210000000000000000e+02 6.760000000000000000e+02 7.300000000000000000e+02 8.040000000000000000e+02 8.450000000000000000e+02 9.270000000000000000e+02 1.019000000000000000e+03 1.085000000000000000e+03 1.059000000000000000e+03 1.123000000000000000e+03 1.177000000000000000e+03 1.275000000000000000e+03 1.202000000000000000e+03 1.236000000000000000e+03 1.296000000000000000e+03 1.232000000000000000e+03 1.233000000000000000e+03 1.265000000000000000e+03 1.253000000000000000e+03 1.168000000000000000e+03 1.202000000000000000e+03 1.196000000000000000e+03 1.170000000000000000e+03 1.173000000000000000e+03 1.155000000000000000e+03 1.060000000000000000e+03
7.600000000000000000e+01 1.750000000000000000e+02 3.050000000000000000e+02 3.870000000000000000e+02 4.880000000000000000e+02 6.050000000000000000e+02 7.520000000000000000e+02 8.320000000000000000e+02 8.760000000000000000e+02 8.790000000000000000e+02 9.410000000000000000e+02 1.028000000000000000e+03 1.062000000000000000e+03 1.047000000000000000e+03 1.139000000000000000e+03 1.210000000000000000e+03 1.153000000000000000e+03 1.212000000000000000e+03 1.211000000000000000e+03 1.206000000000000000e+03 1.237000000000000000e+03 1.247000000000000000e+03 1.189000000000000000e+03 1.219000000000000000e+03 1.183000000000000000e+03 1.091000000000000000e+03 1.112000000000000000e+03 1.088000000000000000e+03 1.092000000000000000e+03 1.093000000000000000e+03
5.200000000000000000e+01 2.070000000000000000e+02 3.010000000000000000e+02 4.210000000000000000e+02 4.720000000000000000e+02 6.070000000000000000e+02 7.400000000000000000e+02 7.240000000000000000e+02 8.510000000000000000e+02 8.400000000000000000e+02 9.450000000000000000e+02 9.590000000000000000e+02 1.077000000000000000e+03 1.112000000000000000e+03 1.095000000000000000e+03 1.107000000000000000e+03 1.158000000000000000e+03 1.167000000000000000e+03 1.224000000000000000e+03 1.198000000000000000e+03 1.253000000000000000e+03 1.178000000000000000e+03 1.125000000000000000e+03 1.197000000000000000e+03 1.250000000000000000e+03 1.176000000000000000e+03 1.096000000000000000e+03 1.053000000000000000e+03 1.042000000000000000e+03 1.006000000000000000e+03
6.100000000000000000e+01 1.650000000000000000e+02 2.620000000000000000e+02 3.820000000000000000e+02 4.600000000000000000e+02 6.370000000000000000e+02 6.210000000000000000e+02 7.530000000000000000e+02 7.640000000000000000e+02 8.670000000000000000e+02 8.730000000000000000e+02 9.490000000000000000e+02 1.045000000000000000e+03 9.780000000000000000e+02 1.069000000000000000e+03 1.031000000000000000e+03 1.069000000000000000e+03 1.167000000000000000e+03 1.148000000000000000e+03 1.120000000000000000e+03 1.138000000000000000e+03 1.125000000000000000e+03 1.181000000000000000e+03 1.090000000000000000e+03 1.138000000000000000e+03 1.070000000000000000e+03 1.075000000000000000e+03 1.073000000000000000e+03 9.870000000000000000e+02 9.110000000000000000e+02
4.900000000000000000e+01 1.830000000000000000e+02 2.880000000000000000e+02 3.810000000000000000e+02 4.350000000000000000e+02 6.050000000000000000e+02 6.430000000000000000e+02 6.470000000000000000e+02 7.870000000000000000e+02 8.140000000000000000e+02 8.730000000000000000e+02 9.100000000000000000e+02 9.930000000000000000e+02 9.280000000000000000e+02 1.020000000000000000e+03 1.061000000000000000e+03 1.075000000000000000e+03 1.141000000000000000e+03 1.113000000000000000e+03 1.055000000000000000e+03 1.151000000000000000e+03 1.089000000000000000e+03 1.133000000000000000e+03 1.027000000000000000e+03 1.107000000000000000e+03 1.037000000000000000e+03 1.019000000000000000e+03 9.940000000000000000e+02 9.470000000000000000e+02 9.020000000000000000e+02
5.300000000000000000e+01 1.880000000000000000e+02 2.810000000000000000e+02 3.780000000000000000e+02 4.490000000000000000e+02 5.720000000000000000e+02 6.290000000000000000e+02 6.180000000000000000e+02 7.530000000000000000e+02 8.350000000000000000e+02 8.550000000000000000e+02 8.400000000000000000e+02 9.200000000000000000e+02 9.030000000000000000e+02 1.006000000000000000e+03 9.700000000000000000e+02 1.080000000000000000e+03 1.024000000000000000e+03 1.079000000000000000e+03 1.130000000000000000e+03 1.038000000000000000e+03 1.150000000000000000e+03 1.059000000000000000e+03 1.062000000000000000e+03 1.014000000000000000e+03 1.050000000000000000e+03 9.550000000000000000e+02 1.000000000000000000e+03 9.890000000000000000e+02 8.980000000000000000e+02
5.500000000000000000e+01 1.790000000000000000e+02 2.570000000000000000e+02 3.630000000000000000e+02 4.540000000000000000e+02 5.320000000000000000e+02 5.930000000000000000e+02 6.800000000000000000e+02 6.880000000000000000e+02 7.910000000000000000e+02 8.670000000000000000e+02 8.430000000000000000e+02 8.800000000000000000e+02 9.010000000000000000e+02 9.570000000000000000e+02 9.930000000000000000e+02 9.570000000000000000e+02 9.260000000000000000e+02 1.044000000000000000e+03 1.014000000000000000e+03 9.880000000000000000e+02 1.001000000000000000e+03 9.900000000000000000e+02 1.000000000000000000e+03 1.001000000000000000e+03 1.001000000000000000e+03 9.690000000000000000e+02 9.230000000000000000e+02 9.240000000000000000e+02 8.160000000000000000e+02
6.000000000000000000e+01 1.640000000000000000e+02 2.540000000000000000e+02 3.200000000000000000e+02 4.320000000000000000e+02 4.950000000000000000e+02 6.010000000000000000e+02 6.360000000000000000e+02 6.750000000000000000e+02 7.190000000000000000e+02 7.920000000000000000e+02 8.430000000000000000e+02 8.670000000000000000e+02 8.670000000000000000e+02 8.700000000000000000e+02 9.230000000000000000e+02 9.070000000000000000e+02 9.490000000000000000e+02 1.011000000000000000e+03 9.860000000000000000e+02 1.020000000000000000e+03 1.022000000000000000e+03 9.430000000000000000e+02 9.200000000000000000e+02 1.012000000000000000e+03 1.023000000000000000e+03 9.490000000000000000e+02 8.610000000000000000e+02 8.840000000000000000e+02 7.990000000000000000e+02
5.400000000000000000e+01 1.450000000000000000e+02 2.770000000000000000e+02 3.300000000000000000e+02 4.130000000000000000e+02 5.050000000000000000e+02 5.350000000000000000e+02 6.360000000000000000e+02 6.260000000000000000e+02 7.350000000000000000e+02 7.640000000000000000e+02 7.620000000000000000e+02 8.310000000000000000e+02 9.090000000000000000e+02 8.900000000000000000e+02 8.910000000000000000e+02 9.230000000000000000e+02 9.460000000000000000e+02 1.006000000000000000e+03 9.880000000000000000e+02 9.280000000000000000e+02 9.420000000000000000e+02 9.480000000000000000e+02 9.520000000000000000e+02 1.002000000000000000e+03 9.360000000000000000e+02 8.980000000000000000e+02 8.350000000000000000e+02 8.460000000000000000e+02 7.910000000000000000e+02
5.600000000000000000e+01 1.500000000000000000e+02 2.260000000000000000e+02 3.510000000000000000e+02 3.800000000000000000e+02 4.800000000000000000e+02 5.440000000000000000e+02 5.990000000000000000e+02 6.760000000000000000e+02 6.340000000000000000e+02 7.280000000000000000e+02 7.780000000000000000e+02 7.690000000000000000e+02 8.180000000000000000e+02 8.660000000000000000e+02 8.780000000000000000e+02 9.170000000000000000e+02 8.840000000000000000e+02 8.800000000000000000e+02 8.490000000000000000e+02 9.400000000000000000e+02 8.950000000000000000e+02 9.120000000000000000e+02 8.890000000000000000e+02 9.160000000000000000e+02 8.580000000000000000e+02 8.680000000000000000e+02 8.010000000000000000e+02 8.240000000000000000e+02 7.520000000000000000e+02
5.100000000000000000e+01 1.380000000000000000e+02 2.240000000000000000e+02 2.950000000000000000e+02 3.680000000000000000e+02 4.870000000000000000e+02 5.340000000000000000e+02 5.680000000000000000e+02 6.360000000000000000e+02 6.910000000000000000e+02 7.100000000000000000e+02 7.360000000000000000e+02 7.210000000000000000e+02 7.800000000000000000e+02 8.070000000000000000e+02 7.770000000000000000e+02 7.830000000000000000e+02 9.150000000000000000e+02 8.770000000000000000e+02 9.310000000000000000e+02 9.150000000000000000e+02 8.330000000000000000e+02 9.280000000000000000e+02 9.170000000000000000e+02 8.410000000000000000e+02 8.610000000000000000e+02 8.600000000000000000e+02 7.950000000000000000e+02 7.360000000000000000e+02 7.270000000000000000e+02
