17308.8 21370.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21370.4 176964 89418.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 89418.1 493102 202217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 202217 967230 358975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 358975 1.58922e+06 560921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 560921 2.37174e+06 807766 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 807766 3.29102e+06 1.07971e+06 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1.07971e+06 4.32876e+06 1.39666e+06 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1.39666e+06 5.51782e+06 1.75272e+06 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1.75272e+06 6.81588e+06 2.14698e+06 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 2.14698e+06 8.28495e+06 2.56799e+06 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 2.56799e+06 9.82916e+06 3.03244e+06 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 3.03244e+06 1.15424e+07 3.53062e+06 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 3.53062e+06 1.32971e+07 4.05476e+06 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 4.05476e+06 1.52456e+07 4.60279e+06 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.60279e+06 1.7233e+07 5.2009e+06 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.2009e+06 1.93864e+07 5.82352e+06 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.82352e+06 2.16758e+07 6.48769e+06 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.48769e+06 2.39578e+07 7.15041e+06 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.15041e+06 2.63144e+07 


21370.4 176964 89418.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
176964 153503 992216 303001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
89418.1 992216 258482 2.2775e+06 621134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 303001 2.2775e+06 470881 4.1045e+06 1.04569e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 621134 4.1045e+06 749522 6.30903e+06 1.57724e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1.04569e+06 6.30903e+06 1.08614e+06 9.15272e+06 2.17303e+06 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1.57724e+06 9.15272e+06 1.48418e+06 1.23024e+07 2.87453e+06 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 2.17303e+06 1.23024e+07 1.95746e+06 1.60561e+07 3.6672e+06 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 2.87453e+06 1.60561e+07 2.50084e+06 2.02631e+07 4.55274e+06 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 3.6672e+06 2.02631e+07 3.11883e+06 2.46089e+07 5.50592e+06 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 4.55274e+06 2.46089e+07 3.7976e+06 2.96518e+07 6.55999e+06 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 5.50592e+06 2.96518e+07 4.54936e+06 3.49479e+07 7.69498e+06 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 6.55999e+06 3.49479e+07 5.36142e+06 4.08399e+07 8.89117e+06 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 7.69498e+06 4.08399e+07 6.25167e+06 4.68322e+07 1.01477e+07 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 8.89117e+06 4.68322e+07 7.21301e+06 5.32343e+07 1.15205e+07 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 1.01477e+07 5.32343e+07 8.24077e+06 6.02126e+07 1.29537e+07 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.15205e+07 6.02126e+07 9.33275e+06 6.75321e+07 1.44878e+07 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29537e+07 6.75321e+07 1.04993e+07 7.50647e+07 1.60187e+07 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44878e+07 7.50647e+07 1.17325e+07 8.29074e+07 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.60187e+07 8.29074e+07 1.30406e+07 


0 89418.1 493102 202217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
89418.1 992216 258482 2.2775e+06 621134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
493102 258482 290873 385947 4.77428e+06 1.2069e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
202217 2.2775e+06 385947 510539 637694 8.22652e+06 1.96175e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 621134 4.77428e+06 637694 795832 949833 1.24474e+07 2.8289e+06 0 0 0 0 0 0 0 0 0 0 0 0 
