11692 35273 58431 81875 104538 129136 150794 175341 198148 219534 240925 266594 291463 313508 337757 363209 383794 408489 431260 455955 480095 504088 525341 549760 571350 596775 620529 642729 664917 688049 709357 732901 758272 781911 805174 828608 853545 874762 896659 917379 941741 967671 991312 1.01505e+06 1.03765e+06 1.0596e+06 1.08952e+06 1.11224e+06 1.1282e+06 1.15468e+06 
11841 34837 58475 81516 104571 127764 151085 174399 198316 221747 244353 268070 292850 314818 337904 361996 384808 407894 431287 457519 478312 503614 526488 549327 573386 596756 619856 642964 665937 687032 709934 730758 755786 781339 803160 827972 850385 873641 897705 919423 944421 970242 991413 1.01226e+06 1.03753e+06 1.0627e+06 1.0885e+06 1.11013e+06 1.131e+06 1.15355e+06 
11877 34815 57568 81158 104324 127801 150981 172931 198328 221994 246355 268579 292362 315517 338199 361805 382268 406922 431053 454851 478284 503646 527059 550076 571050 597017 619339 642235 666785 690864 712336 733049 758012 781779 804762 825863 849005 874613 898681 921483 944251 968993 992994 1.01518e+06 1.03896e+06 1.06427e+06 1.08549e+06 1.11115e+06 1.1289e+06 1.15241e+06 
11735 34892 57684 80425 104721 128586 150925 174790 197565 220624 245239 267768 291656 315338 338284 361919 384536 408936 433626 453513 478775 501673 525865 547595 570219 594979 618757 640819 666975 688263 710766 733668 755608 777975 803149 826715 850947 873271 895728 922607 944448 968758 992794 1.01562e+06 1.03703e+06 1.06026e+06 1.08529e+06 1.10447e+06 1.12808e+06 1.15161e+06 
11758 34645 58069 80572 104463 128012 151073 175262 197773 221040 245132 267963 290582 314003 338155 362508 385146 407049 432233 455593 477181 499955 523796 547575 572282 593330 617621 639684 663311 684691 708159 734238 755013 780798 802899 829014 849341 872566 897345 921056 946083 966655 992034 1.01399e+06 1.03634e+06 1.06436e+06 1.08314e+06 1.10779e+06 1.12872e+06 1.15256e+06 
11800 34840 58370 81893 104950 127774 152302 174840 197706 220911 244705 268221 291989 315331 338716 361820 385129 408854 432436 453388 476374 501209 524630 549753 572096 594195 616320 639594 660195 684906 709184 735495 755548 779046 804430 826801 849110 875109 896973 918826 942238 965399 989540 1.01485e+06 1.03732e+06 1.05961e+06 1.08262e+06 1.105e+06 1.12877e+06 1.15052e+06 
11725 35060 58009 81294 104777 127938 152098 175451 197432 219966 244018 267642 291752 313517 338040 360891 383639 409220 430536 455172 478206 501578 524541 548801 569015 593913 615671 638151 663468 685917 710465 734338 756404 779193 802690 827396 849914 873725 897062 922374 943338 967491 988804 1.01621e+06 1.03773e+06 1.06229e+06 1.08653e+06 1.10814e+06 1.1304e+06 1.15334e+06 
11704 34297 58017 81494 106442 128424 151825 174933 198457 220838 244686 266893 291065 314244 337042 360211 384149 409980 431576 456583 480201 501549 525296 549784 570196 595708 619827 641897 664668 687695 710298 733795 756365 779324 803732 826518 849184 874204 897080 923334 942681 964233 988150 1.01523e+06 1.04041e+06 1.0613e+06 1.08426e+06 1.10628e+06 1.12682e+06 1.15342e+06 
11739 34948 58191 82042 105548 128507 150996 174869 198457 220513 244464 267055 291541 315416 338147 361221 384319 407960 431790 455107 480001 502741 526771 551313 571686 595659 619215 642705 665042 687038 709819 734068 756363 781385 802522 824774 848044 872592 899714 920608 944485 965553 989679 1.01444e+06 1.03937e+06 1.062e+06 1.08003e+06 1.10586e+06 1.13012e+06 1.15251e+06 
11751 35114 58805 81620 104841 127730 151451 176174 198806 222847 245573 267919 290907 315492 336920 361487 385971 408881 432145 455622 479161 502401 524115 549426 572704 593995 618957 641454 663722 687089 709245 732470 757217 781629 802475 823479 849696 873535 897914 921306 944677 966657 990079 1.01489e+06 1.03698e+06 1.06086e+06 1.0834e+06 1.1048e+06 1.12854e+06 1.14874e+06 
11725 35569 58547 82481 105356 128557 151331 175110 198336 222766 245496 266823 290850 313892 336991 360007 383835 409864 433564 455721 478428 500567 524534 548532 571894 593878 618172 642485 666350 687553 711384 734476 757279 781006 804879 827786 848514 872266 898130 924240 942974 967030 990089 1.01479e+06 1.03853e+06 1.06339e+06 1.0844e+06 1.10673e+06 1.13103e+06 1.15273e+06 
11651 35057 58621 82742 105690 129866 150624 174935 199007 222614 244962 267423 290700 315031 337662 360425 384281 407766 432279 455063 479483 504105 525172 547421 572672 595734 619211 641330 665857 688856 709340 730680 757153 780978 802596 825488 850454 872726 896503 922142 943878 967818 991061 1.01615e+06 1.0391e+06 1.06072e+06 1.08424e+06 1.11003e+06 1.13105e+06 1.15675e+06 
11606 34966 58897 82599 104835 128317 151667 174776 198081 221723 246317 268415 292690 315131 337984 360578 384339 409075 431471 455363 477993 501205 523253 548735 571234 594374 617620 641115 664142 691053 708406 734877 755728 782625 803209 829466 849582 876583 898447 923230 944912 967066 993005 1.01381e+06 1.03595e+06 1.05818e+06 1.0844e+06 1.10873e+06 1.13126e+06 1.15428e+06 
11830 34937 59404 83121 105393 129140 152394 175044 198883 221364 245576 268422 292386 315008 339058 361502 384383 406689 430768 454789 479261 500976 527217 547749 570847 594397 617258 642307 664461 686126 707677 731940 755495 781599 803101 826998 851404 874811 898599 920804 945279 969449 991574 1.01659e+06 1.03926e+06 1.06129e+06 1.08201e+06 1.10634e+06 1.12824e+06 1.15352e+06 
11831 35727 58357 82126 105645 128843 150795 174329 197670 221487 243864 267740 291736 315677 337698 360928 385466 407922 430671 454874 478839 502807 524528 548770 571798 593722 618035 640388 663641 686350 708406 733389 756552 780474 803154 826639 849730 871459 895475 921283 948795 966632 990265 1.01416e+06 1.03741e+06 1.06207e+06 1.08568e+06 1.1086e+06 1.13106e+06 1.15532e+06 
11295 35285 58496 81629 105367 128310 151529 174886 197648 221340 244803 268568 291627 314440 337442 362404 385237 407062 431283 454439 477841 501538 523647 547451 573626 595844 620009 639991 664511 688712 711727 733750 756107 777705 801045 827892 850274 873174 893764 920728 945671 967788 990311 1.01314e+06 1.03476e+06 1.05983e+06 1.08382e+06 1.10554e+06 1.12962e+06 1.15437e+06 
11807 34992 58903 81778 105559 127787 150125 174452 198068 220656 244561 267065 288569 313021 337497 361775 384744 407663 431912 454337 477499 500094 523617 549880 572394 597281 619844 640267 662300 687315 712508 734101 758320 779828 804518 828072 850887 875070 895663 920851 942073 967832 989105 1.01503e+06 1.03804e+06 1.06036e+06 1.08337e+06 1.10671e+06 1.12931e+06 1.15233e+06 
12038 35327 58476 81864 105058 128481 151223 173807 197628 222601 244257 268279 290910 314611 338516 361100 383844 407803 431191 455363 478133 500225 524578 548859 572494 594281 617547 641142 663282 685887 712637 733156 757006 782052 805534 827978 852071 873611 896551 920705 942278 965187 988767 1.01465e+06 1.0377e+06 1.05987e+06 1.08415e+06 1.10456e+06 1.12874e+06 1.1546e+06 
11929 35475 58682 81480 104610 127949 151058 173844 198133 222177 244594 268463 291791 314368 337095 362049 384543 407585 430975 455587 479631 502155 525831 547892 569885 594034 616087 642456 663342 686828 711171 732725 755970 778211 805429 831170 852869 872787 896884 918037 941289 968058 989364 1.01331e+06 1.03695e+06 1.05848e+06 1.08136e+06 1.1085e+06 1.13216e+06 1.15536e+06 
11777 35523 58434 82123 105260 127396 151055 175185 197821 222295 245016 267570 291035 314531 337063 361006 384931 407944 430223 454152 478666 501437 523967 548152 571932 593356 616341 641163 663823 685799 708129 733086 757997 779603 804032 828630 852611 873346 900936 921688 944988 967883 993794 1.01492e+06 1.03899e+06 1.06153e+06 1.08454e+06 1.11066e+06 1.13466e+06 1.15454e+06 
11959 35504 58596 81586 105331 129245 152072 175734 197995 222609 246595 267735 291304 314678 338282 361548 384087 408701 431225 453216 476378 500293 523826 546897 571259 593885 618768 642997 664096 685504 710632 732662 759157 779933 803670 827003 853220 874455 898723 922715 946036 971520 993519 1.01519e+06 1.03884e+06 1.06073e+06 1.08468e+06 1.10923e+06 1.13301e+06 1.15665e+06 
11854 35063 58066 82443 104722 129205 153508 174841 199846 223378 246260 269306 292058 316846 338268 358994 384090 405991 430294 454294 478022 501820 526837 548431 571723 595484 619098 641978 666445 687928 709764 733436 757714 778158 804521 827854 851669 875563 901723 923756 946517 971405 994008 1.01438e+06 1.03904e+06 1.06297e+06 1.08538e+06 1.10702e+06 1.13168e+06 1.15598e+06 
11765 35128 58288 82271 104822 128357 150863 174690 197646 221851 244889 267069 292325 315450 338111 360427 383492 408003 430490 455128 477221 502337 523698 547372 570565 597176 617548 643423 665429 689250 709588 733799 757505 779630 804343 826567 850992 876627 899517 922617 947703 969141 993609 1.01659e+06 1.03832e+06 1.06314e+06 1.08714e+06 1.10864e+06 1.13287e+06 1.15628e+06 
11387 34897 58326 81427 104627 128218 152158 174377 198532 221134 245350 266459 290099 312854 337101 360421 385304 406701 429902 455396 478706 501529 522106 550059 575086 595167 619732 640461 666688 687206 710690 735723 757928 781103 805321 825332 852100 873618 897318 920403 945457 966458 992920 1.01718e+06 1.03789e+06 1.06239e+06 1.08484e+06 1.10636e+06 1.13226e+06 1.15536e+06 
11444 34497 58032 81737 104866 128964 151768 174169 197725 222145 244673 267092 290652 314164 336687 359788 384450 407473 431505 454974 478089 501567 526307 548236 573905 595324 617138 642798 663326 688043 710604 736565 756988 780273 801982 828519 850371 873214 898894 919284 943910 967370 994047 1.01659e+06 1.04115e+06 1.06093e+06 1.08185e+06 1.10769e+06 1.13052e+06 1.15391e+06 
11775 34541 57677 81586 105083 128782 150838 174445 198441 220153 243824 266581 290872 313456 335714 360335 384272 407501 431268 455571 477340 500594 524130 547594 570764 593543 617223 639285 663841 685790 712769 733863 756926 782252 803807 827391 850019 875405 900815 922264 944307 966755 990893 1.01404e+06 1.03843e+06 1.06293e+06 1.0855e+06 1.10723e+06 1.13057e+06 1.15383e+06 
11715 35202 58685 81783 105242 127676 150529 174226 197591 221303 244565 267833 290069 314096 337028 361882 382976 406774 429683 454114 477228 500803 525797 547284 572163 593483 618284 640322 666024 688291 710355 735784 758751 784615 805245 828444 850138 873883 898949 920199 942488 965830 990517 1.01388e+06 1.03932e+06 1.06215e+06 1.0855e+06 1.10526e+06 1.12882e+06 1.15247e+06 
11722 35242 57990 81335 105256 127773 151853 173865 198023 220959 244318 266808 290316 313096 336237 359540 382148 406354 429457 454095 478036 502742 524867 549635 570195 595367 619255 641955 664752 689263 711770 733764 757166 784627 807154 829126 851560 873378 895148 919710 942425 968411 990695 1.01091e+06 1.03582e+06 1.06083e+06 1.083e+06 1.10845e+06 1.13155e+06 1.15341e+06 
11744 34703 58520 81777 105038 128262 151693 174819 198506 221254 243550 266736 290108 313684 337057 359593 383038 406783 430416 454108 479632 502472 525477 548452 572052 593357 619169 640941 666080 688016 714766 733682 757708 782942 804722 829072 852259 873936 893338 921374 945339 966855 988293 1.01355e+06 1.04006e+06 1.06042e+06 1.08481e+06 1.10605e+06 1.12842e+06 1.15235e+06 
11458 34420 58523 82203 105564 129064 152085 175496 198187 220657 243657 267170 290260 313804 336289 359980 382011 405462 430226 453504 479430 502704 524454 548219 572672 595390 618983 643919 665487 687737 711204 736468 758756 778817 804425 828638 850990 874737 898001 921515 946354 969374 989755 1.01514e+06 1.03762e+06 1.06281e+06 1.08592e+06 1.10722e+06 1.13106e+06 1.15357e+06 
11533 35033 58159 81865 104721 128165 150857 173911 197711 221346 243686 265919 290269 314123 337751 359907 382506 406979 430092 452731 478799 504585 522312 546471 571855 595609 617480 641067 664051 689054 712255 735475 758985 784745 807854 828943 852481 876935 899147 920704 946125 971851 993117 1.01308e+06 1.03655e+06 1.06095e+06 1.08449e+06 1.10988e+06 1.13424e+06 1.15583e+06 
11910 35335 58873 81771 104563 127398 151202 175085 198953 223133 244628 267624 290260 314007 337471 360171 384339 408067 430944 455380 480297 502780 524839 546531 571528 594631 618460 639551 663621 686378 709501 733885 759201 782059 805472 826526 852038 876037 900648 924425 943359 966845 989215 1.01239e+06 1.03709e+06 1.05959e+06 1.08548e+06 1.1093e+06 1.13562e+06 1.15662e+06 
11476 34939 58801 81548 104573 128881 151117 175077 197838 221256 244764 268304 292339 315698 338326 361993 385087 408037 431612 454836 478140 500886 523917 546841 573079 594746 617626 641512 664179 689394 711708 736302 758942 779352 803344 827677 852849 875839 900783 922165 942522 967172 989580 1.01543e+06 1.03719e+06 1.06386e+06 1.08854e+06 1.11052e+06 1.13477e+06 1.15772e+06 
11635 34842 58409 82061 104851 127749 151262 172845 197245 221964 243998 269114 291911 313290 338065 362233 383021 406691 429466 455291 479534 502029 524753 549133 570938 596500 618165 643262 666441 688490 712346 736827 759639 780755 804207 827781 850123 876583 897128 919221 942943 966433 990642 1.01598e+06 1.03731e+06 1.06361e+06 1.08571e+06 1.1089e+06 1.13183e+06 1.15229e+06 
11553 34536 57997 81226 104507 127778 151583 174523 197209 221640 244301 267358 289699 313650 338257 360698 384403 406923 430472 455134 478432 501951 523252 547879 570542 595062 619707 642517 666973 689578 711892 735591 760384 781440 803850 828074 851213 876547 897274 922443 944902 966155 990388 1.0162e+06 1.03858e+06 1.06473e+06 1.08742e+06 1.10691e+06 1.13076e+06 1.15344e+06 
11798 35094 58551 80892 103931 127602 151424 174776 198636 221810 245419 267068 288359 313553 338111 360476 383444 407300 430873 454257 478071 501217 526447 550091 572437 594806 618755 640614 665556 689363 712162 733191 760075 781584 806448 827723 852282 876270 899093 921394 943725 966090 992301 1.01529e+06 1.03963e+06 1.06072e+06 1.08642e+06 1.10702e+06 1.13351e+06 1.15534e+06 
11660 34649 58038 81629 104369 128101 151514 174798 197998 221763 244351 266691 291477 313472 336970 361708 384047 407195 431817 455934 478616 501915 525177 547958 572543 597222 617120 642158 665951 689971 711924 737066 758959 782779 805785 828849 849952 874524 900385 923158 943950 964342 988200 1.0158e+06 1.03745e+06 1.06083e+06 1.0824e+06 1.10924e+06 1.13157e+06 1.15086e+06 
11648 34975 57754 81161 104280 128203 151561 175395 198852 221037 244401 268377 291536 313795 338109 360202 385094 407067 430217 453837 475973 500637 523501 547486 570126 593297 616603 642870 666110 687475 712205 733115 759625 782351 804531 827800 849468 873828 900329 922433 946346 969657 990283 1.01452e+06 1.03859e+06 1.05949e+06 1.08472e+06 1.10843e+06 1.1292e+06 1.15309e+06 
