91.8863 94.1325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
94.1325 819.322 393.371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 393.371 2262.52 889.953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 889.953 4425.29 1591.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1591.09 7305.88 2504.34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 2504.34 10937.5 3630.57 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 3630.57 15289.1 4962.61 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 4962.61 20372.4 6505.35 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 6505.35 26642.4 8515.98 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 8515.98 33932.7 10536.3 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 10536.3 41597.1 13037.4 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 13037.4 49518.9 15538.2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 15538.2 58566.2 18274.3 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 18274.3 68557.5 21168.1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 21168.1 78800.1 24369.6 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 24369.6 93484.6 29336.6 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29336.6 105637 32791 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32791 118261 36247.7 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36247.7 130993 40271.3 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40271.3 145158 


94.1325 819.322 393.371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
819.322 2358.38 4194.63 1320.41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
393.371 4194.63 5051.87 9747.36 2719.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1320.41 9747.36 8669.49 17489 4612.93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2719.86 17489 13984.3 27550.9 7001.45 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 4612.93 27550.9 21678.9 39809.7 9868.73 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 7001.45 39809.7 31453.8 54339.5 13241.9 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 9868.73 54339.5 40612.9 71656.6 17113.4 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 13241.9 71656.6 52479.9 92689.4 21390.9 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 17113.4 92689.4 67170.2 115703 26761.2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 21390.9 115703 82884.5 140424 33424.5 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 26761.2 140424 95923.2 166694 39577.9 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 33424.5 166694 116297 195832 45822.8 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 39577.9 195832 130463 227267 53368 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 45822.8 227267 149445 265617 60780.9 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 53368 265617 170096 309125 72788.9 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 60780.9 309125 190066 346978 80631.1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72788.9 346978 209097 385478 89818.5 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80631.1 385478 230732 426951 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89818.5 426951 250519 


0 393.371 2262.52 889.953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
393.371 4194.63 5051.87 9747.36 2719.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2262.52 5051.87 7170.46 9305.21 20669 5314.71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
889.953 9747.36 9305.21 12000.5 15204.3 35289.4 8691.14 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2719.86 20669 15204.3 19259.3 24077 53651.6 12817.9 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 5314.71 35289.4 24077 30084.7 36383.3 75687.3 17732.7 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 8691.14 53651.6 36383.3 43977.6 49830.9 102065 23450.2 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 12817.9 75687.3 49830.9 56444.3 64201.7 133215 28825.9 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 17732.7 102065 64201.7 73024.3 82820.1 167891 36450.2 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 23450.2 133215 82820.1 93910.1 104420 206890 46021 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 28825.9 167891 104420 116103 124497 252184 57129.3 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 36450.2 206890 124497 133436 147314 297297 66575.5 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 46021 252184 147314 162596 171602 345801 77514.8 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 57129.3 297297 171602 181008 193592 405989 89283.2 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 66575.5 345801 193592 207048 220803 462695 100753 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 77514.8 405989 220803 235470 248559 539767 119814 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 89283.2 462695 248559 262356 274560 601794 133851 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 100753 539767 274560 287279 301374 669178 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 119814 601794 301374 316141 328619 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 133851 669178 328619 341523 


0 0 889.953 4425.29 1591.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1320.41 9747.36 8669.49 17489 4612.93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
889.953 9747.36 9305.21 12000.5 15204.3 35289.4 8691.14 0 0 0 0 0 0 0 0 0 0 0 0 0 
4425.29 8669.49 12000.5 15363.1 19437.8 24342.9 58360.6 13804.1 0 0 0 0 0 0 0 0 0 0 0 0 
1591.09 17489 15204.3 19437.8 24586.7 30803.3 37353 86369.5 19980.2 0 0 0 0 0 0 0 0 0 0 0 
0 4612.93 35289.4 24342.9 30803.3 38568.7 46741.3 52851.2 120796 27229.2 0 0 0 0 0 0 0 0 0 0 
0 0 8691.14 58360.6 37353 46741.3 56610.6 64042.4 72862.3 160550 34246.6 0 0 0 0 0 0 0 0 0 
0 0 0 13804.1 86369.5 52851.2 64042.4 72421 82401.3 93583.7 203338 42573.8 0 0 0 0 0 0 0 0 
0 0 0 0 19980.2 120796 72862.3 82401.3 93755.4 106472 118463 255707 54361.8 0 0 0 0 0 0 0 
0 0 0 0 0 27229.2 160550 93583.7 106472 120883 134483 143917 314218 68207.1 0 0 0 0 0 0 
0 0 0 0 0 0 34246.6 203338 118463 134483 149606 160125 176956 378582 83332.2 0 0 0 0 0 
0 0 0 0 0 0 0 42573.8 255707 143917 160125 171291 189370 199365 441957 97671.7 0 0 0 0 
0 0 0 0 0 0 0 0 54361.8 314218 176956 189370 209298 220440 235701 525651 112443 0 0 0 
0 0 0 0 0 0 0 0 0 68207.1 378582 199365 220440 232024 248058 264482 603181 128340 0 0 
0 0 0 0 0 0 0 0 0 0 83332.2 441957 235701 248058 265194 282749 298237 682109 143552 0 
0 0 0 0 0 0 0 0 0 0 0 97671.7 525651 264482 282749 301464 317970 332379 785840 172422 
0 0 0 0 0 0 0 0 0 0 0 0 112443 603181 298237 317970 335350 350499 367463 878315 
0 0 0 0 0 0 0 0 0 0 0 0 0 128340 682109 332379 350499 366252 383931 398578 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 143552 785840 367463 383931 402434 417733 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 172422 878315 398578 417733 433509 


0 0 0 1591.09 7305.88 2504.34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2719.86 17489 13984.3 27550.9 7001.45 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2719.86 20669 15204.3 19259.3 24077 53651.6 12817.9 0 0 0 0 0 0 0 0 0 0 0 0 
1591.09 17489 15204.3 19437.8 24586.7 30803.3 37353 86369.5 19980.2 0 0 0 0 0 0 0 0 0 0 0 
7305.88 13984.3 19259.3 24586.7 31091.1 38968.2 47273.7 53409.4 126962 28497.4 0 0 0 0 0 0 0 0 0 0 
2504.34 27550.9 24077 30803.3 38968.2 48811 59177.2 66891.5 76116 174394 36927.8 0 0 0 0 0 0 0 0 0 
0 7001.45 53651.6 37353 47273.7 59177.2 71699.4 81087.5 92260.3 104773 226274 46974 0 0 0 0 0 0 0 0 
0 0 12817.9 86369.5 53409.4 66891.5 81087.5 91667.2 104306 118491 131852 285359 58955.1 0 0 0 0 0 0 0 
0 0 0 19980.2 126962 76116 92260.3 104306 118686 134818 150015 160422 355470 74800.5 0 0 0 0 0 0 
0 0 0 0 28497.4 174394 104773 118491 134818 153102 170343 182228 201456 435144 92315.7 0 0 0 0 0 
0 0 0 0 0 36927.8 226274 131852 150015 170343 189517 202772 224143 236023 523349 113483 0 0 0 0 
0 0 0 0 0 0 46974 285359 160422 182228 202772 216833 239782 252337 269766 618406 131519 0 0 0 
0 0 0 0 0 0 0 58955.1 355470 201456 224143 239782 265082 279086 298386 318151 712864 150026 0 0 
0 0 0 0 0 0 0 0 74800.5 435144 236023 252337 279086 293633 313901 334671 352966 813806 169741 0 
0 0 0 0 0 0 0 0 0 92315.7 523349 269766 298386 313901 335561 357759 377300 394318 917054 191692 
