11692 35273 58431 81870 104533 129131 150786 175335 198137 219520 240906 266567 291445 313477 337733 363175 383754 408440 431206 455895 480043 504020 525274 549674 571252 596666 620397 642608 664768 687907 709204 732727 758117 781743 805006 828401 853333 874534 896391 917126 941452 967384 991032 1.01472e+06 1.03733e+06 1.05928e+06 1.08919e+06 1.11187e+06 1.12782e+06 1.15423e+06 
11841 34835 58475 81514 104567 127760 151082 174391 198302 221732 244332 268048 292817 314783 337882 361963 384771 407854 431223 457439 478245 503550 526404 549241 573270 596652 619738 642814 665814 686847 709760 730595 755618 781144 802954 827766 850143 873372 897484 919189 944200 969991 991132 1.01198e+06 1.03721e+06 1.06236e+06 1.08814e+06 1.10974e+06 1.13061e+06 1.15311e+06 
11876 34814 57567 81157 104320 127797 150975 172924 198314 221981 246338 268554 292339 315487 338168 361763 382212 406862 431007 454797 478218 503573 526990 549969 570953 596913 619151 642119 666634 690742 712164 732894 757826 781597 804572 825647 848771 874380 898461 921234 943992 968715 992696 1.01484e+06 1.03864e+06 1.06393e+06 1.08516e+06 1.11074e+06 1.12844e+06 1.15198e+06 
11735 34892 57684 80424 104717 128583 150920 174785 197551 220604 245215 267739 291634 315314 338254 361892 384492 408881 433584 453438 478694 501616 525787 547514 570137 594860 618647 640687 666842 688109 710593 733485 755409 777810 802932 826509 850727 873035 895487 922394 944193 968489 992470 1.0153e+06 1.03668e+06 1.0599e+06 1.08498e+06 1.10407e+06 1.12764e+06 1.15114e+06 
11758 34645 58068 80570 104460 128007 151065 175255 197763 221021 245114 267942 290555 313978 338115 362476 385095 406997 432176 455524 477127 499885 523712 547488 572168 593227 617498 639535 663173 684525 708022 734062 754853 780613 802678 828810 849114 872321 897123 920817 945785 966383 991722 1.01368e+06 1.03603e+06 1.06405e+06 1.08277e+06 1.10737e+06 1.1283e+06 1.15205e+06 
11800 34839 58370 81890 104946 127770 152295 174832 197699 220898 244698 268193 291953 315308 338687 361779 385098 408814 432378 453342 476304 501139 524548 549661 572011 594092 616218 639441 660068 684742 709043 735334 755365 778847 804230 826592 848894 874876 896769 918572 941964 965142 989238 1.01457e+06 1.037e+06 1.0593e+06 1.08225e+06 1.10462e+06 1.12835e+06 1.15007e+06 
11724 35060 58008 81290 104774 127932 152092 175445 197419 219953 243998 267617 291725 313497 338008 360851 383596 409186 430483 455104 478147 501497 524449 548715 568921 593809 615570 638017 663345 685777 710318 734165 756234 779014 802510 827137 849711 873505 896826 922099 943055 967217 988489 1.01588e+06 1.03739e+06 1.06197e+06 1.08616e+06 1.10777e+06 1.13e+06 1.1529e+06 
11704 34296 58015 81493 106439 128415 151815 174924 198448 220822 244667 266867 291039 314212 337010 360164 384108 409926 431508 456525 480125 501480 525203 549696 570101 595608 619715 641762 664519 687531 710164 733633 756179 779147 803555 826314 848943 873987 896851 923076 942398 963933 987893 1.01493e+06 1.0401e+06 1.06095e+06 1.0839e+06 1.1059e+06 1.1264e+06 1.15295e+06 
11739 34948 58191 82037 105542 128501 150990 174859 198443 220501 244446 267032 291519 315395 338116 361178 384271 407908 431728 455049 479933 502674 526685 551236 571584 595547 619107 642577 664930 686881 709659 733899 756190 781188 802320 824564 847824 872354 899452 920343 944204 965294 989366 1.01396e+06 1.03902e+06 1.06166e+06 1.07971e+06 1.10548e+06 1.12972e+06 1.15203e+06 
11751 35113 58804 81618 104838 127719 151436 176163 198801 222834 245553 267900 290885 315461 336894 361448 385928 408841 432083 455559 479073 502331 524026 549338 572593 593897 618851 641336 663585 686949 709112 732323 757058 781442 802276 823281 849432 873293 897666 921045 944392 966403 989765 1.01459e+06 1.03663e+06 1.06051e+06 1.08302e+06 1.10443e+06 1.12812e+06 1.14831e+06 
