11562 34378 55494 76942 97862 116920 135798 153966 171592 187826 205686 220208 236518 250116 262402 278314 289226 302046 312510 323074 333128 344706 351856 360634 367202 376506 384058 389726 394628 402354 406560 410786 414804 416468 420566 421932 423472 426042 426586 426596 427060 426026 425400 425302 420810 420972 418740 414408 411834 408468 
11336 33772 55500 76062 96474 115524 135238 152714 170792 187234 202652 218170 233694 246940 260760 273360 285740 297366 310090 320726 329712 338224 348636 356166 365116 373344 379014 386220 391320 395840 400826 405026 408868 411658 414286 416504 418310 421340 421568 420946 421848 420930 422464 419878 416020 417090 413012 410810 406638 403216 
11196 33326 53724 75312 94344 113548 132980 151258 168840 184708 199826 215976 230656 244874 258282 271360 282610 295240 304402 316662 325044 335964 344576 352050 361978 368584 375198 380354 386344 392434 396196 400608 403624 407480 408012 411008 414590 413950 415650 418008 417534 417074 417014 415190 412332 412866 408984 405006 402360 399612 
10950 32592 53996 73440 93570 113692 131292 148582 165632 183410 197064 212664 226920 241092 253658 266150 279120 288686 301244 311052 322278 330890 339050 347584 356178 364468 370500 376190 380270 386142 389194 397060 399498 402038 403488 406216 408926 407992 411886 411516 412694 411100 409740 408158 407460 405480 402650 399016 398370 392606 
11062 32254 53824 73168 92548 111454 129124 146456 162506 179638 195204 210070 224356 238136 251542 263676 275056 286560 297422 307322 317216 326338 335530 343220 349864 359686 363728 369688 376156 383572 385376 389352 392188 395622 399238 400890 403248 404896 405474 406072 406122 403148 405320 403872 401300 399794 397056 394688 392324 389060 
10788 32142 52176 72600 91078 110210 127164 145228 160516 176708 192542 206464 221452 233634 247412 259792 272568 283938 294342 305296 314578 323080 331872 339770 345456 355964 357880 366600 370976 376690 380628 383488 388814 393822 394134 396020 396898 397204 399156 401232 399922 398496 399942 398398 397054 393734 393434 390824 387920 384506 
10676 31790 51748 71394 89716 108760 126428 144020 159100 175994 189802 204524 219146 232148 244626 257328 269378 278778 290076 300378 309054 317684 326270 335478 340970 348858 355896 360356 364572 372626 376078 379930 381536 386608 388854 393094 392702 392676 392662 393942 394912 393812 395288 394308 390332 390668 388106 384260 381128 378640 
10386 31396 50736 69950 88752 107274 124866 140938 157508 172910 187418 203118 215710 228686 241582 253522 265324 276638 286248 295180 306200 313764 322620 329404 337882 346012 350324 356150 361904 367476 370262 375298 376872 381950 384080 386250 387658 390188 389406 390264 388894 389844 389364 389194 386478 384258 383392 379834 376912 373746 
10056 30542 50272 69230 87980 106242 122850 138378 154502 171216 185312 199800 212334 225292 239158 250116 261052 270570 281754 291372 301188 308270 317698 324820 335088 338844 344740 350804 356012 360994 364460 370024 371320 375564 379706 381384 381884 381782 384314 384004 384174 383874 383042 381826 380936 380652 377420 374096 369816 366818 
10436 30312 49488 68736 86442 104140 120592 136340 152800 168920 182460 196868 210322 222948 235510 246832 257302 268868 279826 288656 297120 305750 314142 322002 327862 335420 343004 346594 350828 357484 361600 365874 368166 371322 372950 375996 377528 379460 379150 379902 378984 379496 378700 379130 376712 373572 372734 368458 366998 363416 
